Date,TAI,TAI_1,TAI_2,TAI_3,TAI_4,CFM SMOOTHBYFILTER,O2,TAO,TAO_R1,TAO_R2,TAO_R3,TAO_R4,STATIC,TWI,TWO,GPM
11:38:51 03-09-2025,137.384735107422,0,0,137.384735107422,0,427.492248535156,12.9274578094482,137.49462890625,0,0,0,0,7.39514064788818,32,32,0
11:39:21 03-09-2025,137.604522705078,0,0,137.604522705078,0,436.278869628906,12.9503517150879,137.549575805664,0,0,0,0,7.34020519256592,32,32,0
11:39:51 03-09-2025,136.780349731445,0,0,136.780349731445,0,424.573608398438,12.9885082244873,137.329788208008,0,0,0,0,7.38598442077637,32,32,0
11:40:21 03-09-2025,137.110015869141,0,0,137.110015869141,0,417.651641845703,13.0266647338867,137.384735107422,0,0,0,0,7.37682914733887,32,32,0
11:40:51 03-09-2025,137.384735107422,0,0,137.384735107422,0,406.328033447266,13.0571899414063,137.439682006836,0,0,0,0,7.3722505569458,32,32,0
11:41:21 03-09-2025,136.83528137207,0,0,136.83528137207,0,442.583190917969,13.0800838470459,137.164962768555,0,0,0,0,7.3310489654541,32,32,0
11:41:51 03-09-2025,137.714416503906,0,0,137.714416503906,0,438.962371826172,13.1106090545654,137.49462890625,0,0,0,0,7.33333778381348,32,32,0
11:42:21 03-09-2025,137.439682006836,0,0,137.439682006836,0,413.62255859375,13.1487655639648,137.439682006836,0,0,0,0,7.34936046600342,32,32,0
11:42:51 03-09-2025,137.274841308594,0,0,137.274841308594,0,441.732025146484,13.1716594696045,137.384735107422,0,0,0,0,7.39514064788818,32,32,0
11:43:21 03-09-2025,137.49462890625,0,0,137.49462890625,0,420.061096191406,13.1869220733643,137.439682006836,0,0,0,0,7.33562660217285,32,32,0
11:43:51 03-09-2025,136.725402832031,0,0,136.725402832031,0,432.558532714844,13.2174472808838,137.219909667969,0,0,0,0,7.39971923828125,32,32,0
11:44:22 03-09-2025,136.83528137207,0,0,136.83528137207,0,398.059478759766,13.2250785827637,137.219909667969,0,0,0,0,7.32647037506104,32,32,0
11:44:52 03-09-2025,137.274841308594,0,0,137.219909667969,0,419.857452392578,13.2556037902832,137.219909667969,0,0,0,0,7.34249401092529,32,32,0
11:45:22 03-09-2025,137.164962768555,0,0,137.164962768555,0,445.745910644531,13.2784976959229,137.384735107422,0,0,0,0,7.40200805664063,32,32,0
11:45:52 03-09-2025,137.055068969727,0,0,137.219909667969,0,457.521026611328,13.2861289978027,137.329788208008,0,0,0,0,7.38827419281006,32,32,0
11:46:22 03-09-2025,137.659469604492,0,0,137.659469604492,0,435.805389404297,13.3090209960938,137.329788208008,0,0,0,0,7.34478282928467,32,32,0
11:46:52 03-09-2025,136.505615234375,0,0,136.725402832031,0,452.014739990234,13.3090209960938,137.110015869141,137.110015869141,0,0,0,7.32876014709473,32,32,0
11:47:22 03-09-2025,137.000122070313,0,0,137.000122070313,0,277.772338867188,13.354808807373,137.384735107422,137.384735107422,0,0,0,7.49127864837646,32,32,0
11:47:52 03-09-2025,137.110015869141,0,0,137.110015869141,0,31.1009922027588,13.3777027130127,137.49462890625,137.49462890625,0,0,0,7.5095911026001,32,32,0
11:48:22 03-09-2025,138.044082641602,0,0,138.044082641602,0,439.7646484375,13.3700714111328,137.604522705078,137.604522705078,0,0,0,7.52790260314941,32,32,0
11:48:52 03-09-2025,137.604522705078,0,0,137.714416503906,0,495.615386962891,13.3624401092529,137.769348144531,137.824295043945,0,0,0,7.49814605712891,32,32,0
11:49:22 03-09-2025,137.659469604492,0,0,137.714416503906,0,513.081604003906,13.3700714111328,137.824295043945,137.769348144531,0,0,0,7.45465469360352,32,32,0
11:49:52 03-09-2025,137.055068969727,0,0,137.055068969727,0,327.362518310547,13.3700714111328,137.549575805664,137.549575805664,0,0,0,7.50272369384766,32,32,0
11:50:22 03-09-2025,137.384735107422,0,0,137.384735107422,0,251.619171142578,13.3853340148926,137.659469604492,137.714416503906,0,0,0,7.45465469360352,32,32,0
11:50:52 03-09-2025,137.769348144531,0,0,137.769348144531,0,184.966781616211,13.3777027130127,137.769348144531,137.769348144531,0,0,0,7.49814605712891,32,32,0
11:51:22 03-09-2025,137.604522705078,0,0,137.439682006836,0,101.269157409668,13.3853340148926,137.604522705078,137.549575805664,0,0,0,7.50501251220703,32,32,0
11:51:52 03-09-2025,137.714416503906,0,0,137.714416503906,0,62.0747146606445,13.3853340148926,137.604522705078,137.659469604492,0,0,0,7.49585723876953,32,32,0
11:52:22 03-09-2025,137.439682006836,0,0,137.439682006836,0,414.919250488281,13.4005966186523,137.604522705078,137.604522705078,0,0,0,7.5095911026001,32,32,0
11:52:52 03-09-2025,137.384735107422,0,0,137.384735107422,0,297.710357666016,13.4082279205322,137.659469604492,137.659469604492,0,0,0,7.55994892120361,32,32,0
11:53:22 03-09-2025,137.164962768555,0,0,137.164962768555,0,359.672698974609,13.4082279205322,137.604522705078,137.604522705078,0,0,0,7.46838855743408,32,32,0
11:53:52 03-09-2025,137.110015869141,0,0,137.110015869141,0,535.047607421875,13.4082279205322,137.659469604492,137.604522705078,0,0,0,7.52790260314941,32,32,0
11:54:22 03-09-2025,137.824295043945,0,0,137.824295043945,0,179.115615844727,13.4158592224121,137.604522705078,137.659469604492,0,0,0,7.48898983001709,32,32,0
11:54:52 03-09-2025,137.769348144531,0,0,137.824295043945,0,557.754272460938,13.423490524292,137.714416503906,137.769348144531,0,0,0,7.4775447845459,32,32,0
11:55:22 03-09-2025,137.439682006836,0,0,137.439682006836,0,262.067535400391,13.4158592224121,137.549575805664,137.49462890625,0,0,0,7.55994892120361,32,32,0
11:55:52 03-09-2025,137.49462890625,0,0,137.49462890625,0,67.3588180541992,13.423490524292,137.49462890625,137.549575805664,0,0,0,7.4775447845459,32,32,0
11:56:22 03-09-2025,137.659469604492,0,0,137.659469604492,0,269.011138916016,13.4387531280518,137.659469604492,137.659469604492,0,0,0,7.4363431930542,32,32,0
11:56:52 03-09-2025,125.681427001953,0,125.681427001953,0,0,601.771179199219,13.5990104675293,125.406707763672,0,0,0,0,7.3310489654541,32,32,0
11:57:22 03-09-2025,107.769332885742,0,107.879219055176,0,0,450.714538574219,3.67068958282471,108.318778991699,0,0,0,0,8.02919387817383,32,32,0
11:57:52 03-09-2025,108.428672790527,0,108.428672790527,0,0,508.375366210938,4.86880397796631,109.417686462402,0,0,0,0,8.02690505981445,32,32,0
11:58:23 03-09-2025,109.747352600098,0,109.747352600098,0,0,496.868896484375,6.19665050506592,110.791313171387,0,0,0,0,8.06810665130615,32,32,0
11:58:53 03-09-2025,111.395706176758,0,111.395706176758,0,0,493.080749511719,7.34134578704834,112.714385986328,0,0,0,0,8.04979515075684,32,32,0
11:59:23 03-09-2025,113.044059753418,0,113.044059753418,0,0,471.079833984375,8.26473236083984,114.362739562988,0,0,0,0,7.99485874176025,32,32,0
11:59:53 03-09-2025,115.571533203125,0,115.571533203125,0,0,480.222259521484,8.98207473754883,116.230880737305,0,0,0,0,7.90100955963135,32,32,0
12:00:23 03-09-2025,117.055053710938,0,117.055053710938,0,0,455.743743896484,9.52389717102051,117.934173583984,0,0,0,0,7.89414310455322,32,32,0
12:00:53 03-09-2025,118.923187255859,0,118.923187255859,0,0,470.278747558594,9.94361877441406,119.967147827148,0,0,0,0,7.77511501312256,32,32,0
12:01:23 03-09-2025,120.681427001953,0,120.681427001953,0,0,473.374908447266,10.2488708496094,121.340774536133,0,0,0,0,7.77511501312256,32,32,0
12:01:53 03-09-2025,122.549560546875,0,122.549560546875,0,0,459.709381103516,10.470178604126,123.044067382813,0,0,0,0,7.70415592193604,32,32,0
12:02:23 03-09-2025,124.088027954102,0,124.088027954102,0,0,482.594146728516,10.6456985473633,124.747360229492,0,0,0,0,7.65837574005127,32,32,0
12:02:53 03-09-2025,125.736373901367,0,125.736373901367,0,0,479.789306640625,10.7754306793213,125.956161499023,0,0,0,0,7.66753196716309,32,32,0
12:03:23 03-09-2025,127.274841308594,0,127.274841308594,0,0,454.928985595703,10.8746376037598,127.494613647461,0,0,0,0,7.54621505737305,32,32,0
12:03:53 03-09-2025,128.099014282227,0,128.483627319336,0,0,430.729888916016,10.9433193206787,128.483627319336,0,0,0,0,7.60115051269531,32,32,0
12:04:23 03-09-2025,129.747375488281,0,129.802322387695,0,0,511.914459228516,11.0043697357178,129.85725402832,0,0,0,0,7.53019142150879,32,32,0
12:04:53 03-09-2025,130.241882324219,0,130.241882324219,0,0,464.136901855469,11.0501575469971,130.736389160156,0,0,0,0,7.53019142150879,32,32,0
12:05:23 03-09-2025,131.285827636719,0,131.285827636719,0,0,464.463806152344,11.1035766601563,131.670455932617,0,0,0,0,7.49356746673584,32,32,0
12:05:53 03-09-2025,132.384735107422,0,132.384735107422,0,0,474.118225097656,11.1417331695557,132.549575805664,0,0,0,0,7.44778823852539,32,32,0
12:06:23 03-09-2025,133.208908081055,0,133.208908081055,0,0,474.398345947266,11.1722583770752,133.099014282227,0,0,0,0,7.45465469360352,32,32,0
12:06:53 03-09-2025,133.648468017578,0,133.648468017578,0,0,459.583587646484,11.2027835845947,133.978149414063,0,0,0,0,7.45236587524414,32,32,0
12:07:23 03-09-2025,134.252868652344,0,134.19792175293,0,0,434.792541503906,11.2180461883545,134.417709350586,0,0,0,0,7.4363431930542,32,32,0
12:07:53 03-09-2025,134.527587890625,0,134.857269287109,0,0,449.45849609375,11.2333087921143,135.022094726563,0,0,0,0,7.38140678405762,32,32,0
12:08:23 03-09-2025,135.406707763672,0,135.406707763672,0,0,436.189636230469,11.2333087921143,135.79133605957,0,0,0,0,7.47525596618652,32,32,0
12:08:53 03-09-2025,135.406707763672,0,135.406707763672,0,0,463.788208007813,11.248571395874,136.17594909668,0,0,0,0,7.3630952835083,32,32,0
12:09:23 03-09-2025,135.626495361328,0,135.681442260742,0,0,462.739807128906,11.248571395874,136.340774536133,0,0,0,0,7.39971923828125,32,32,0
12:09:53 03-09-2025,136.670455932617,0,136.670455932617,0,0,436.536865234375,11.2714653015137,136.83528137207,0,0,0,0,7.3630952835083,32,32,0
12:10:23 03-09-2025,137.274841308594,0,137.274841308594,0,0,466.276519775391,11.2714653015137,137.384735107422,0,0,0,0,7.38827419281006,32,32,0
12:10:53 03-09-2025,137.604522705078,0,137.549575805664,0,0,432.690368652344,11.2867279052734,137.604522705078,0,0,0,0,7.37911796569824,32,32,0
12:11:23 03-09-2025,137.659469604492,0,137.714416503906,0,0,465.744506835938,11.2790966033936,137.714416503906,0,0,0,0,7.3310489654541,32,32,0
12:11:53 03-09-2025,138.044082641602,0,138.044082641602,0,0,407.565368652344,11.2943592071533,138.099029541016,0,0,0,0,7.28526878356934,32,32,0
12:12:23 03-09-2025,137.989135742188,0,137.989135742188,0,0,451.259307861328,11.2943592071533,138.373748779297,0,0,0,0,7.34020519256592,32,32,0
12:12:53 03-09-2025,137.659469604492,0,137.659469604492,0,0,442.772064208984,11.3019905090332,138.428695678711,0,0,0,0,7.27840137481689,32,32,0
12:13:24 03-09-2025,138.593536376953,0,138.593536376953,0,0,453.578308105469,11.3019905090332,138.978149414063,0,0,0,0,7.30587005615234,32,32,0
12:13:54 03-09-2025,138.593536376953,0,138.593536376953,0,0,456.215179443359,11.3096218109131,138.868255615234,0,0,0,0,7.23948860168457,32,32,0
12:14:24 03-09-2025,138.923202514648,0,138.923202514648,0,0,409.229187011719,11.3248844146729,138.978149414063,0,0,0,0,7.32418155670166,32,32,0
12:14:54 03-09-2025,138.373748779297,0,138.373748779297,0,0,451.462860107422,11.317253112793,139.088043212891,0,0,0,0,7.31273651123047,32,32,0
12:15:24 03-09-2025,138.703414916992,0,138.703414916992,0,0,454.272674560547,11.317253112793,139.142974853516,0,0,0,0,7.19828701019287,32,32,0
12:15:54 03-09-2025,138.758361816406,0,138.758361816406,0,0,435.324096679688,11.3325157165527,139.362762451172,0,0,0,0,7.21659851074219,32,32,0
12:16:24 03-09-2025,139.142974853516,0,139.142974853516,0,0,443.277526855469,11.3325157165527,139.912216186523,0,0,0,0,7.205153465271,32,32,0
12:16:54 03-09-2025,139.088043212891,0,139.142974853516,0,0,440.701934814453,11.3248844146729,139.692428588867,0,0,0,0,7.26924610137939,32,32,0
12:17:24 03-09-2025,139.307815551758,0,139.307815551758,0,0,460.970306396484,11.3096218109131,139.802322387695,0,0,0,0,7.21659851074219,32,32,0
12:17:54 03-09-2025,139.802322387695,0,139.802322387695,0,0,448.435150146484,11.3096218109131,140.131988525391,0,0,0,0,7.26924610137939,32,32,0
12:18:24 03-09-2025,139.912216186523,0,139.912216186523,0,0,440.761810302734,11.317253112793,140.022109985352,0,0,0,0,7.23033237457275,32,32,0
12:18:54 03-09-2025,139.747375488281,0,139.692428588867,0,0,426.786560058594,11.3096218109131,140.186935424805,0,0,0,0,7.25322246551514,32,32,0
12:19:24 03-09-2025,139.362762451172,0,139.692428588867,0,0,431.855499267578,11.3096218109131,140.186935424805,0,0,0,0,7.22117710113525,32,32,0
12:19:54 03-09-2025,139.637481689453,0,139.637481689453,0,0,444.902252197266,11.3248844146729,140.241882324219,0,0,0,0,7.17539691925049,32,32,0
12:20:24 03-09-2025,139.637481689453,0,139.637481689453,0,0,436.115936279297,11.2333087921143,140.351776123047,0,0,0,0,7.29213619232178,32,32,0
12:20:54 03-09-2025,139.802322387695,0,139.582550048828,0,0,412.198852539063,11.3248844146729,140.351776123047,0,0,0,0,7.23033237457275,32,32,0
12:21:24 03-09-2025,140.516616821289,0,140.516616821289,0,0,478.058288574219,11.317253112793,140.571548461914,0,0,0,0,7.20744323730469,32,32,0
12:21:54 03-09-2025,140.131988525391,0,140.131988525391,0,0,438.332305908203,11.3096218109131,140.571548461914,0,0,0,0,7.26008987426758,32,32,0
12:22:24 03-09-2025,140.131988525391,0,140.131988525391,0,0,450.798400878906,11.3096218109131,140.681442260742,0,0,0,0,7.21659851074219,32,32,0
12:22:54 03-09-2025,140.351776123047,0,140.351776123047,0,0,449.818817138672,11.317253112793,140.736389160156,0,0,0,0,7.20057582855225,32,32,0
12:23:24 03-09-2025,140.022109985352,0,140.022109985352,0,0,459.419708251953,11.317253112793,140.736389160156,0,0,0,0,7.33333778381348,32,32,0
12:23:54 03-09-2025,140.186935424805,0,140.186935424805,0,0,435.594665527344,11.317253112793,140.681442260742,0,0,0,0,7.19828701019287,32,32,0
12:24:24 03-09-2025,140.186935424805,0,140.241882324219,0,0,438.269470214844,11.3401470184326,140.79133605957,0,0,0,0,7.1845531463623,32,32,0
12:24:54 03-09-2025,139.912216186523,0,139.912216186523,0,0,449.471252441406,11.3248844146729,140.846282958984,0,0,0,0,7.1845531463623,32,32,0
12:25:24 03-09-2025,140.846282958984,0,141.011108398438,0,0,426.099487304688,11.3401470184326,141.011108398438,0,0,0,0,7.11130523681641,32,32,0
12:25:54 03-09-2025,140.79133605957,0,140.79133605957,0,0,472.689575195313,11.3325157165527,141.121002197266,0,0,0,0,7.19141960144043,32,32,0
12:26:24 03-09-2025,140.296829223633,0,140.296829223633,0,0,455.814758300781,11.3325157165527,140.901229858398,0,0,0,0,7.20744323730469,32,32,0
12:26:54 03-09-2025,140.571548461914,0,140.571548461914,0,0,440.166931152344,11.3325157165527,140.901229858398,0,0,0,0,7.22346591949463,32,32,0
12:27:25 03-09-2025,140.461669921875,0,140.461669921875,0,0,428.003723144531,11.3248844146729,141.011108398438,0,0,0,0,7.24864482879639,32,32,0
12:27:55 03-09-2025,140.626495361328,0,140.681442260742,0,0,440.996459960938,11.3248844146729,141.066055297852,0,0,0,0,7.17310810089111,32,32,0
12:28:25 03-09-2025,141.066055297852,0,141.066055297852,0,0,450.463623046875,11.3477783203125,141.17594909668,0,0,0,0,7.1937084197998,32,32,0
12:28:55 03-09-2025,140.571548461914,0,140.571548461914,0,0,423.736206054688,11.3401470184326,141.011108398438,0,0,0,0,7.19828701019287,32,32,0
12:29:25 03-09-2025,140.571548461914,0,140.571548461914,0,0,453.535919189453,11.3325157165527,141.066055297852,0,0,0,0,7.16166305541992,32,32,0
12:29:55 03-09-2025,140.901229858398,0,140.901229858398,0,0,413.192565917969,11.3325157165527,141.285842895508,0,0,0,0,7.19828701019287,32,32,0
12:30:25 03-09-2025,140.736389160156,0,140.736389160156,0,0,454.424285888672,11.3401470184326,141.066055297852,0,0,0,0,7.15250682830811,32,32,0
12:30:55 03-09-2025,140.406723022461,0,140.406723022461,0,0,436.799743652344,11.3477783203125,141.285842895508,0,0,0,0,7.1959981918335,32,32,0
12:31:25 03-09-2025,140.131988525391,0,140.131988525391,0,0,431.95947265625,10.4167594909668,141.011108398438,0,0,0,0,7.25093364715576,32,32,0
12:31:55 03-09-2025,140.571548461914,0,140.571548461914,0,0,434.639892578125,11.3096218109131,141.17594909668,0,0,0,0,7.22804355621338,32,32,0
12:32:25 03-09-2025,140.956176757813,0,140.956176757813,0,0,422.330871582031,11.3325157165527,141.340789794922,0,0,0,0,7.17997455596924,32,32,0
12:32:55 03-09-2025,140.296829223633,0,140.296829223633,0,0,474.345642089844,11.3477783203125,141.066055297852,0,0,0,0,7.22346591949463,32,32,0
12:33:25 03-09-2025,140.846282958984,0,140.901229858398,0,0,466.601837158203,11.3477783203125,141.121002197266,0,0,0,0,7.1959981918335,32,32,0
12:33:55 03-09-2025,141.121002197266,0,141.121002197266,0,0,401.028289794922,11.3401470184326,141.285842895508,0,0,0,0,7.23033237457275,32,32,0
12:34:25 03-09-2025,141.011108398438,0,140.571548461914,0,0,451.640411376953,11.3325157165527,141.230895996094,0,0,0,0,7.25551223754883,32,32,0
12:34:55 03-09-2025,140.846282958984,0,140.846282958984,0,0,432.057159423828,11.3325157165527,141.340789794922,0,0,0,0,7.1959981918335,32,32,0
12:35:25 03-09-2025,140.296829223633,0,140.296829223633,0,0,447.524719238281,11.3325157165527,141.066055297852,0,0,0,0,7.13877296447754,32,32,0
12:35:55 03-09-2025,140.571548461914,0,140.571548461914,0,0,449.607666015625,11.317253112793,141.121002197266,0,0,0,0,7.20973205566406,32,32,0
12:36:25 03-09-2025,140.956176757813,0,140.901229858398,0,0,460.559265136719,11.3325157165527,141.395736694336,0,0,0,0,7.19141960144043,32,32,0
12:36:55 03-09-2025,140.846282958984,0,140.846282958984,0,0,468.355041503906,11.3248844146729,141.230895996094,0,0,0,141.17594909668,7.43405342102051,32,32,0
12:37:25 03-09-2025,140.516616821289,0,140.516616821289,0,0,359.276062011719,11.4011974334717,141.285842895508,0,0,0,141.230895996094,7.39056301116943,32,32,0
12:37:55 03-09-2025,140.571548461914,0,140.571548461914,0,0,327.905822753906,11.4393539428711,141.285842895508,0,0,0,141.285842895508,7.46838855743408,32,32,0
12:38:25 03-09-2025,140.351776123047,0,140.351776123047,0,0,308.370971679688,11.4240913391113,141.285842895508,0,0,0,141.285842895508,7.47067737579346,32,32,0
12:38:55 03-09-2025,141.121002197266,0,141.121002197266,0,0,268.556243896484,11.3401470184326,141.560562133789,0,0,0,141.560562133789,7.43405342102051,32,32,0
12:39:25 03-09-2025,140.681442260742,0,140.681442260742,0,0,310.066680908203,11.3706722259521,141.340789794922,0,0,0,141.285842895508,7.43863201141357,32,32,0
12:39:55 03-09-2025,140.736389160156,0,140.736389160156,0,0,294.237670898438,11.3859348297119,141.505615234375,0,0,0,141.505615234375,7.50730228424072,32,32,0
12:40:25 03-09-2025,140.901229858398,0,140.901229858398,0,0,354.545562744141,11.3630409240723,141.395736694336,0,0,0,141.45068359375,7.39971923828125,32,32,0
12:40:55 03-09-2025,141.066055297852,0,140.846282958984,0,0,300.725372314453,11.3401470184326,141.17594909668,0,0,0,141.230895996094,7.49585723876953,32,32,0
12:41:25 03-09-2025,140.901229858398,0,140.956176757813,0,0,284.56689453125,11.3248844146729,141.340789794922,0,0,0,141.395736694336,7.44092082977295,32,32,0
12:41:55 03-09-2025,107.824272155762,0,0,0,0,469.855529785156,15.834981918335,111.560539245605,0,111.560539245605,0,0,7.22804355621338,32,32,0
12:42:25 03-09-2025,61.4506072998047,0,0,0,0,516.611450195313,19.0019721984863,70.6264419555664,0,70.5165557861328,0,0,7.42947578430176,32,32,0
12:42:55 03-09-2025,53.0989532470703,0,0,0,0,534.974792480469,18.9943408966064,66.8352279663086,0,66.7802886962891,0,0,7.49814605712891,32,32,0
12:43:25 03-09-2025,50.4615898132324,0,0,0,0,483.302124023438,19.0019721984863,64.8022613525391,0,64.8572082519531,0,0,7.37453937530518,32,32,0
12:43:56 03-09-2025,48.9780731201172,0,0,0,0,468.053924560547,18.9867095947266,67.2198486328125,0,67.1649017333984,0,0,7.52103614807129,32,32,0
12:44:26 03-09-2025,47.8791694641113,0,0,0,0,471.113708496094,18.9867095947266,67.6044616699219,0,67.4945678710938,0,0,7.53248119354248,32,32,0
12:44:56 03-09-2025,46.9451026916504,0,0,0,0,463.803283691406,18.9790782928467,67.6044616699219,0,67.4396286010742,0,0,7.56910514831543,32,32,0
12:45:26 03-09-2025,46.1209259033203,0,0,0,0,491.78125,18.9867095947266,65.5714950561523,0,65.4066543579102,0,0,7.64006423950195,32,32,0
12:45:56 03-09-2025,44.5275192260742,0,0,0,0,517.040588378906,18.9867095947266,63.3736877441406,0,63.3736877441406,0,0,7.63548564910889,32,32,0
12:46:26 03-09-2025,44.5275192260742,0,0,0,0,495.931854248047,18.9790782928467,61.9451141357422,0,61.7253341674805,0,0,7.67210960388184,32,32,0
12:46:56 03-09-2025,72.4396286010742,72.4396286010742,0,0,0,498.507019042969,18.3990993499756,76.7253494262695,0,0,0,0,4.8200159072876,32,32,0
12:47:26 03-09-2025,103.538558959961,104.088005065918,0,0,0,353.901458740234,6.02113056182861,101.066024780273,0,0,0,0,4.65978622436523,32,32,0
12:47:56 03-09-2025,108.648452758789,108.648452758789,0,0,0,370.966339111328,4.18198680877686,107.055046081543,0,0,0,0,4.56593704223633,32,32,0
12:48:26 03-09-2025,110.791313171387,110.791313171387,0,0,0,369.130218505859,4.02172946929932,109.747352600098,0,0,0,0,4.5476245880127,32,32,0
12:48:56 03-09-2025,111.835266113281,112.274826049805,0,0,0,371.855072021484,4.44145107269287,111.560539245605,0,0,0,0,4.49726676940918,32,32,0
12:49:26 03-09-2025,112.055046081543,112.055046081543,0,0,0,375.671173095703,5.05958652496338,112.329772949219,0,0,0,0,4.49955558776855,32,32,0
12:49:56 03-09-2025,112.604499816895,112.604499816895,0,0,0,381.424285888672,5.70824718475342,112.494606018066,0,0,0,0,4.52244567871094,32,32,0
12:50:26 03-09-2025,112.604499816895,112.604499816895,0,0,0,375.384490966797,6.41795825958252,112.604499816895,0,0,0,0,4.527024269104,32,32,0
12:50:56 03-09-2025,112.494606018066,112.494606018066,0,0,0,374.630035400391,6.99030590057373,112.494606018066,0,0,0,0,4.54075813293457,32,32,0
12:51:26 03-09-2025,112.659446716309,112.659446716309,0,0,0,371.262145996094,7.50923347473145,112.384719848633,0,0,0,0,4.55906963348389,32,32,0
12:51:56 03-09-2025,112.494606018066,112.659446716309,0,0,0,367.904144287109,7.85264205932617,112.329772949219,0,0,0,0,4.58424854278564,32,32,0
12:52:26 03-09-2025,111.450653076172,111.450653076172,0,0,0,380.915344238281,8.21131324768066,111.890213012695,0,0,0,0,4.5384693145752,32,32,0
12:52:56 03-09-2025,111.285820007324,111.285820007324,0,0,0,356.905822753906,8.53945922851563,111.505599975586,0,0,0,0,4.57280349731445,32,32,0
12:53:26 03-09-2025,111.670433044434,111.670433044434,0,0,0,361.428192138672,8.78366088867188,111.670433044434,0,0,0,0,4.5476245880127,32,32,0
12:53:56 03-09-2025,110.956146240234,110.956146240234,0,0,0,359.777954101563,8.94391822814941,110.90119934082,0,0,0,0,4.57509326934814,32,32,0
12:54:26 03-09-2025,110.681419372559,110.681419372559,0,0,0,375.812774658203,9.10417556762695,110.736366271973,0,0,0,0,4.57280349731445,32,32,0
12:54:56 03-09-2025,110.516586303711,110.516586303711,0,0,0,376.468994140625,9.23390769958496,110.351753234863,0,0,0,0,4.58882713317871,32,32,0
12:55:26 03-09-2025,110.351753234863,110.351753234863,0,0,0,364.314025878906,9.3483772277832,109.967132568359,0,0,0,0,4.57280349731445,32,32,0
12:55:56 03-09-2025,109.802299499512,109.857246398926,0,0,0,374.440856933594,9.44758415222168,109.802299499512,0,0,0,0,4.58424854278564,32,32,0
12:56:26 03-09-2025,109.637466430664,109.637466430664,0,0,0,384.579833984375,9.53915977478027,109.417686462402,0,0,0,0,4.60713863372803,32,32,0
12:56:56 03-09-2025,109.692405700684,109.692405700684,0,0,0,363.329193115234,9.60021018981934,109.472625732422,0,0,0,0,4.56135845184326,32,32,0
12:57:26 03-09-2025,109.142959594727,109.142959594727,0,0,0,393.854156494141,9.69178581237793,108.923179626465,0,0,0,0,4.56135845184326,32,32,0
12:57:56 03-09-2025,108.593505859375,108.593505859375,0,0,0,359.366302490234,9.75283622741699,109.033065795898,0,0,0,0,4.61400604248047,32,32,0
12:58:26 03-09-2025,108.648452758789,108.648452758789,0,0,0,385.938354492188,9.81388664245605,108.648452758789,0,0,0,0,4.59798240661621,32,32,0
12:58:56 03-09-2025,108.208892822266,108.208892822266,0,0,0,375.549102783203,9.85204315185547,108.373725891113,0,0,0,0,4.62316226959229,32,32,0
12:59:27 03-09-2025,107.714385986328,107.824272155762,0,0,0,363.41796875,9.89783096313477,108.044052124023,0,0,0,0,4.58653831481934,32,32,0
12:59:57 03-09-2025,108.098999023438,108.098999023438,0,0,0,373.023620605469,9.93598747253418,108.098999023438,0,0,0,0,4.57738208770752,32,32,0
13:00:27 03-09-2025,107.989112854004,107.989112854004,0,0,0,365.043395996094,9.97414398193359,108.098999023438,0,0,0,0,4.55449199676514,32,32,0
13:00:57 03-09-2025,107.54955291748,107.6044921875,0,0,0,370.647888183594,9.99703788757324,107.714385986328,0,0,0,0,4.60484981536865,32,32,0
13:01:27 03-09-2025,107.109985351563,107.109985351563,0,0,0,370.307739257813,10.0351943969727,107.54955291748,0,0,0,0,4.61400604248047,32,32,0
13:01:57 03-09-2025,112.164939880371,0,0,0,112.164939880371,450.190887451172,9.40942764282227,111.175926208496,0,0,0,0,5.66236782073975,32,32,0
13:02:27 03-09-2025,122.989120483398,0,0,0,122.989120483398,351.017456054688,10.3251838684082,122.87922668457,0,0,0,0,5.49069309234619,32,32,0
13:02:57 03-09-2025,125.956161499023,0,0,0,125.956161499023,351.203857421875,10.8059558868408,126.780334472656,0,0,0,0,5.33961868286133,32,32,0
13:03:27 03-09-2025,127.384735107422,0,0,0,127.384735107422,342.073944091797,11.2409400939941,128.53857421875,0,0,0,0,5.28468322753906,32,32,0
13:03:57 03-09-2025,128.099014282227,0,0,0,128.099014282227,328.833099365234,11.7140808105469,129.582534790039,0,0,0,0,5.2595043182373,32,32,0
13:04:27 03-09-2025,129.19792175293,0,0,0,129.19792175293,363.22802734375,12.1872215270996,130.5166015625,0,0,0,0,5.28697204589844,32,32,0
13:04:57 03-09-2025,129.307815551758,0,0,0,129.307815551758,344.790832519531,12.6450996398926,130.846267700195,0,0,0,0,5.28926086425781,32,32,0
13:05:27 03-09-2025,130.241882324219,0,0,0,130.241882324219,343.451873779297,13.1182403564453,131.395721435547,0,0,0,0,5.24576950073242,32,32,0
13:05:57 03-09-2025,130.571548461914,0,0,0,130.571548461914,360.426696777344,13.4769096374512,132.110015869141,0,0,0,0,5.30299472808838,32,32,0
13:06:27 03-09-2025,130.681442260742,0,0,0,130.956161499023,333.831115722656,13.8508434295654,132.329788208008,0,0,0,0,5.27323818206787,32,32,0
13:06:57 03-09-2025,131.395721435547,0,0,0,131.505615234375,353.498199462891,14.1103076934814,132.604522705078,0,0,0,0,5.27094841003418,32,32,0
13:07:27 03-09-2025,131.725387573242,0,0,0,131.725387573242,347.666198730469,14.3621406555176,133.099014282227,0,0,0,0,5.29154968261719,32,32,0
